,company,position,salary,lower_bound_salary,upper_bound_salary,base_pay,bonus_pay,cash_bonus,stock_bonus
991,University of Michigan,Data Scientist,125105.0,83840.0,166370.0,126415.0,126415.0,,
992,Bonsai AI,Data Scientist,186675.0,170300.0,203050.0,188640.0,188640.0,,
993,Petco,Data Scientist,127070.0,119210.0,134930.0,127070.0,127070.0,,
994,Amadeus,Data Scientist,145410.0,137550.0,153270.0,144755.0,144755.0,11790.0,
995,Sandia National Laboratories,Data Scientist,165060.0,132310.0,197810.0,165715.0,165715.0,,7860.0
996,Revionics,Data Scientist,157200.0,128380.0,186020.0,155890.0,155890.0,1306.0700000000002,
997,"Blue Cross Blue Shield of Illinois, Montana, New Mexico, Oklahoma & Texas | HCSC",Data Scientist,125105.0,116590.0,133620.0,125105.0,125105.0,13100.0,
998,AT&T,Data Scientist - Intern,100215.0,90390.0,110040.0,,,,
999,Hypergiant,Data Scientist - Hourly Intern,76294.40000000001,65395.200000000004,87193.6,,,,
1000,Hypergiant,Data Scientist - Hourly Intern,73569.6,65395.200000000004,84468.8,,,,
1001,Resilinc,Data Scientist,113315.0,100870.0,125760.0,112660.0,112660.0,6550.0,
1002,Auction.com,Data Scientist,186020.0,146720.0,225320.0,184710.0,184710.0,29475.0,
1003,Shinyan Robotics,Data Scientist,89080.0,85150.0,93010.0,89080.0,89080.0,,
1004,Penn State,Data Scientist,44540.0,27510.0,61570.0,44540.0,44540.0,,
1005,BNY Mellon,Data Scientist,140825.0,104800.0,176850.0,140170.0,140170.0,,
1006,Coyote Logistics,Data Scientist,114625.0,106110.0,123140.0,114625.0,114625.0,11790.0,
1007,Boston Consulting Group,Data Scientist - Hourly Intern,68120.0,65395.200000000004,73569.6,,,,
1008,LendUp,Data Scientist - Hourly Intern,89918.40000000001,54496.0,125340.8,,,,
1009,Flatiron School,Data Scientist,134930.0,103490.0,166370.0,135585.0,135585.0,,
1010,PowerQuants,Data Scientist,198465.0,180780.0,216150.0,197155.0,197155.0,,
1011,Ascendum Solutions,Data Scientist - Hourly,114441.6,95368.0,136240.0,114441.6,114441.6,,
1012,J.B. Hunt Transport,Data Scientist,149340.0,132310.0,166370.0,37.99,,,
1013,Roku,Data Scientist,215495.0,200430.0,230560.0,215495.0,215495.0,,
1014,KIXEYE,Data Scientist,194535.0,158510.0,230560.0,193880.0,193880.0,,
1015,LexisNexis Legal & Professional,Data Scientist,154580.0,141480.0,167680.0,154580.0,154580.0,,
1016,TD Ameritrade,Data Scientist,135585.0,113970.0,157200.0,136240.0,136240.0,20305.0,13755.0
1017,Toyota Connected North America,Data Scientist,117245.0,112660.0,121830.0,117900.0,117900.0,,
1018,Ford Motor Company,Data Scientist - Hourly Contractor,138964.80000000002,133515.2,144414.4,,,,
1019,Med Data Quest,Data Scientist,117900.0,113970.0,121830.0,117900.0,117900.0,,
1020,3M,Data Scientist - Hourly Intern,92643.2,73569.6,111716.8,,,,
1021,FCA Fiat Chrysler Automobiles,Data Scientist,137550.0,100870.0,174230.0,137550.0,137550.0,6550.0,
1022,Marketing Evolution,Data Scientist,86460.0,74670.0,98250.0,86460.0,86460.0,,
1023,Red Ventures,Data Scientist - Monthly,9825.0,7860.0,11790.0,118644.08,7172.25,7172.25,21515.440000000002
1024,Alarm.com,Data Scientist,125105.0,116590.0,133620.0,125760.0,125760.0,,
1025,Baanyan Software Services,Data Scientist,159165.0,153270.0,165060.0,159165.0,159165.0,,
1026,NCR,Data Scientist - Hourly Intern,65395.200000000004,46321.6,84468.8,,,,
1027,SimpleBet,Data Scientist - Monthly Intern,10480.0,10480.0,10480.0,,,,
1028,The Clorox Company,Data Scientist,153270.0,94320.0,212220.0,152615.0,152615.0,,
1029,Valor Water Analytics,Data Scientist,153925.0,132310.0,175540.0,153270.0,153270.0,,
1030,Omni,Data Scientist,161785.0,132310.0,191260.0,160475.0,160475.0,6550.0,20305.0
1031,Lazard,Data Scientist,193880.0,180780.0,206980.0,193880.0,193880.0,,
1032,Ubisoft,Data Scientist,182745.0,170300.0,195190.0,182090.0,182090.0,13755.0,
1033,Vast,Data Scientist,167025.0,154580.0,179470.0,167025.0,167025.0,,
1034,Saligram Systems,Data Scientist,99560.0,94320.0,104800.0,99560.0,99560.0,,
1035,Clockwork Solutions,Data Scientist,106765.0,79910.0,133620.0,106765.0,106765.0,,
1036,Technical Resources International,Data Scientist,112005.0,91700.0,132310.0,110695.0,110695.0,1310.0,
1037,"CSG, Inc.",Data Scientist,171610.0,165060.0,178160.0,172920.0,172920.0,,
1038,"Infovision, Inc.",Data Scientist,142135.0,117900.0,166370.0,142135.0,142135.0,,
1039,Atigeo,Data Scientist,147375.0,136240.0,158510.0,,,,
1040,Tek Ninjas,Data Scientist,133620.0,121830.0,145410.0,132310.0,132310.0,,
1041,ImpactVision,Data Scientist,127070.0,120520.0,133620.0,126415.0,126415.0,,
1042,Bayer,Data Scientist - Hourly Contractor,133515.2,114441.6,155313.6,,,,
1043,FastMatch,Data Scientist,147375.0,141480.0,153270.0,147375.0,147375.0,,
1044,X-Mode,Data Scientist - Hourly Intern,35422.4,35422.4,38147.200000000004,,,,
1045,Zillow,Data Scientist - Monthly Intern,9825.0,9170.0,10480.0,,,,
1046,Shutterstock,Data Scientist,203705.0,171610.0,235800.0,203050.0,203050.0,17685.0,13755.0
1047,Motorola Solutions,Data Scientist,161785.0,146720.0,176850.0,162440.0,162440.0,,
1048,Eli Lilly and Company,Data Scientist,134275.0,125760.0,142790.0,134275.0,134275.0,,
1049,Hearst,Data Scientist,149995.0,128380.0,171610.0,149995.0,149995.0,,
1050,Havas Edge,Data Scientist,117245.0,103490.0,131000.0,116590.0,116590.0,,
1051,Lightpath,Data Scientist,165060.0,153270.0,176850.0,166370.0,166370.0,,
1052,EMC Insurance,Data Scientist,120520.0,93010.0,148030.0,119865.0,119865.0,,
1053,MilliporeSigma,Data Scientist,121175.0,104800.0,137550.0,37.99,,,
1054,athenahealth,Data Scientist,159820.0,116590.0,203050.0,159165.0,159165.0,13100.0,
1055,DONE by NONE,Data Scientist,269860.0,258070.0,281650.0,267240.0,267240.0,,
1056,Omnicell,Data Scientist,117900.0,108730.0,127070.0,119210.0,119210.0,,
1057,[24]7.ai,Data Scientist,161785.0,142790.0,180780.0,161785.0,161785.0,,
1058,Nationwide,Data Scientist - Contractor,111350.0,91700.0,131000.0,,,,
1059,Federal Reserve Bank of Chicago,Data Scientist,148685.0,121830.0,175540.0,148685.0,148685.0,,
1060,Cox Enterprises,Data Scientist,157855.0,131000.0,184710.0,158510.0,158510.0,,
1061,AbbVie,Data Scientist,153270.0,138860.0,167680.0,39.300000000000004,39.300000000000004,,
1062,Kelly,Data Scientist - Hourly,79019.2,62670.4,95368.0,79019.2,79019.2,,
1063,Google,Data Scientist - Monthly,7205.0,5240.0,9170.0,183400.0,33415.48,33415.48,83657.91
1064,Juul Labs,Data Scientist,168990.0,151960.0,186020.0,168990.0,168990.0,24890.0,
1065,Fanatcis,Data Scientist,166370.0,129690.0,203050.0,165060.0,165060.0,,
1066,Pilot Flying J,Data Scientist,112660.0,93010.0,132310.0,112005.0,112005.0,13755.0,
1067,SocialCode,Data Scientist,167680.0,151960.0,183400.0,167025.0,167025.0,,
1068,McAfee,Data Scientist - Hourly Intern,87193.6,84468.8,92643.2,,,,
1069,Sony Pictures Entertainment,Data Scientist,195190.0,178160.0,212220.0,195190.0,195190.0,,
1070,Insight Data Science,Data Scientist,187985.0,159820.0,216150.0,187985.0,187985.0,,
1071,Match,Data Scientist,141480.0,111350.0,171610.0,142135.0,142135.0,11790.0,
1072,Teradata,Data Scientist - Hourly Intern,100817.6,92643.2,108992.0,,,,
1073,C&S Wholesale Grocers,Data Scientist,144100.0,134930.0,153270.0,143445.0,143445.0,,
1074,Vrbo,Data Scientist,155890.0,145410.0,166370.0,157200.0,157200.0,,
1075,Gleason,Data Scientist,98250.0,94320.0,102180.0,98905.0,98905.0,,
1076,Farmers Insurance Group,Data Scientist,153270.0,132310.0,174230.0,153270.0,153270.0,,
1077,Sonder,Data Scientist - Monthly Intern,5240.0,5240.0,5240.0,,,,
1078,Intermountain Healthcare,Data Scientist - Hourly Intern,57220.8,54496.0,59945.600000000006,,,,
1079,Fair,Data Scientist,174885.0,149340.0,200430.0,176195.0,176195.0,,
1080,1010data,Data Scientist - Hourly Intern,106267.2,95368.0,117166.40000000001,,,,
1081,Athreya,Data Scientist,141480.0,123140.0,159820.0,140170.0,140170.0,,
1082,Jvion,Data Scientist,119865.0,107420.0,132310.0,119865.0,119865.0,,
1083,Excellus BlueCross BlueShield,Data Scientist - Hourly Intern,43596.8,40872.0,49046.4,,,,
1084,Chainalysis,Data Scientist,125105.0,120520.0,129690.0,125105.0,125105.0,,
1085,Analysts,Data Scientist,86460.0,82530.0,90390.0,87115.0,87115.0,,
1086,NASA,Data Scientist - Hourly Intern,54496.0,49046.4,62670.4,,,,
1087,Quantgene,Data Scientist,93665.0,89080.0,98250.0,93665.0,93665.0,,
1088,Calico,Data Scientist,170300.0,138860.0,201740.0,170955.0,170955.0,89735.0,
1089,Ezoic,Data Scientist,113315.0,108730.0,117900.0,113970.0,113970.0,,
1090,CORMAC,Data Scientist,155890.0,142790.0,168990.0,155235.0,155235.0,,
1091,Tealium,Data Scientist,167680.0,158510.0,176850.0,167680.0,167680.0,6550.0,13755.0
1092,Data One Global,Data Scientist,80565.0,77290.0,83840.0,79910.0,79910.0,,
1093,Numero Data,Data Scientist - Hourly,108992.0,100817.6,119891.20000000001,108992.0,108992.0,,
1094,MediaNews Group,Data Scientist,148030.0,121830.0,174230.0,148685.0,148685.0,,
1095,Kforce,Data Scientist - Hourly Contractor,267030.4,245232.0,288828.8,,,,
1096,Panera Bread,Data Scientist,129690.0,96940.0,162440.0,130345.0,130345.0,13755.0,
1097,PLUS Express,Data Scientist,123140.0,113970.0,132310.0,123795.0,123795.0,,
1098,Textio,Data Scientist,151305.0,132310.0,170300.0,150650.0,150650.0,,
1099,Greenlight.guru,Data Scientist,134275.0,127070.0,141480.0,133620.0,133620.0,,
1100,Greenlight.guru,Data Scientist,132965.0,125760.0,140170.0,134930.0,134930.0,,
1101,Kantar,Data Scientist,145410.0,137550.0,153270.0,144755.0,144755.0,15065.0,
1102,Red Hat,Data Scientist - Hourly Intern,87193.6,81744.0,95368.0,,,,
1103,9th Networks,Data Scientist,87115.0,83840.0,90390.0,87770.0,87770.0,,
1104,Trigint Solutions,Data Scientist,120520.0,115280.0,125760.0,120520.0,120520.0,,
1105,Twilio,Data Scientist,189950.0,155890.0,224010.0,187330.0,187330.0,,
1106,Ace American Insurance,Data Scientist,140825.0,115280.0,166370.0,140170.0,140170.0,,
1107,Brown University,Data Scientist,115280.0,90390.0,140170.0,115280.0,115280.0,,
1108,Dextro Software Systems,Data Scientist,99560.0,87770.0,111350.0,98905.0,98905.0,,
1109,Brain Technologies,Data Scientist,201085.0,179470.0,222700.0,201740.0,201740.0,,
1110,The Aerospace Corporation,Data Scientist,148030.0,121830.0,174230.0,147375.0,147375.0,,
1111,Movie Labs,Data Scientist,168335.0,138860.0,197810.0,168990.0,168990.0,,
1112,Sandhills Global,Data Scientist,117245.0,95630.0,138860.0,117245.0,117245.0,1304.76,
1113,Church Pension Group,Data Scientist,162440.0,142790.0,182090.0,162440.0,162440.0,6550.0,
1114,Mylan Inc,Data Scientist,112005.0,68120.0,155890.0,110695.0,110695.0,13755.0,
1115,Elsevier,Data Scientist - Hourly Intern,54496.0,51771.200000000004,57220.8,,,,
1116,Bluestem Brands,Data Scientist,142790.0,120520.0,165060.0,141480.0,141480.0,,
1117,The Zappos Family,Data Scientist,155235.0,131000.0,179470.0,156545.0,156545.0,,
1118,NextRoll,Data Scientist,165060.0,145410.0,184710.0,165715.0,165715.0,,
1119,Federal Reserve Board,Data Scientist,159165.0,138860.0,179470.0,157855.0,157855.0,10480.0,
1120,Uatc,Data Scientist,177505.0,154580.0,200430.0,178160.0,178160.0,,
1121,Snagajob,Data Scientist,177505.0,132310.0,222700.0,178815.0,178815.0,,
1122,Lam Research,Data Scientist,190605.0,142790.0,238420.0,191260.0,191260.0,26855.0,7860.0
1123,LinkedIn,Data Scientist - Monthly Intern,10480.0,9170.0,11790.0,,,,
1124,iCIMS,Data Scientist - Hourly Intern,57220.8,54496.0,59945.600000000006,,,,
1125,Global Atlantic Financial Group,Data Scientist,113970.0,108730.0,119210.0,115280.0,115280.0,7860.0,
1126,Airbnb,Data Scientist - Monthly Intern,11135.0,10480.0,11790.0,,,,
1127,Edmodo,Data Scientist,132965.0,128380.0,137550.0,133620.0,133620.0,,
1128,Cottonwood Financial,Data Scientist,98905.0,94320.0,103490.0,99560.0,99560.0,,
1129,Robert Bosch,Data Scientist,178160.0,159820.0,196500.0,178160.0,178160.0,7860.0,
1130,Shutterfly,Data Scientist,180125.0,171610.0,188640.0,178160.0,178160.0,,
1131,HARMAN,Data Scientist,106110.0,94320.0,117900.0,106765.0,106765.0,9825.0,
1132,EFT Analytics,Data Scientist,140170.0,133620.0,146720.0,141480.0,141480.0,,
1133,BERG,Data Scientist,126415.0,107420.0,145410.0,125760.0,125760.0,,
1134,SmartNews,Data Scientist,187330.0,179470.0,195190.0,188640.0,188640.0,11135.0,1.31
1135,Bridgestone Americas,Data Scientist,121175.0,106110.0,136240.0,121830.0,121830.0,18340.0,
1136,Genpact,Data Scientist,134275.0,128380.0,140170.0,133620.0,133620.0,13755.0,
1137,Tesla,Data Scientist - Hourly Intern,100817.6,79019.2,122616.0,,,,
1138,Tech-Matrix,Data Scientist,127070.0,94320.0,159820.0,128380.0,128380.0,,
1139,"AAA Northern California, Nevada & Utah",Data Scientist,140170.0,95630.0,184710.0,141480.0,141480.0,,
1140,Henry Ford Health System,Data Scientist,127725.0,108730.0,146720.0,128380.0,128380.0,,
1141,Schneider Electric,Data Scientist,115280.0,106110.0,124450.0,113970.0,113970.0,1.31,
1142,Pacific Life,Data Scientist,125105.0,95630.0,154580.0,125105.0,125105.0,30785.0,
1143,Brigham and Women's Hospital,Data Scientist,120520.0,108730.0,132310.0,119210.0,119210.0,,
1144,Seamless,Data Scientist,142790.0,131000.0,154580.0,143445.0,143445.0,,
1145,zypmedia,Data Scientist,141480.0,134930.0,148030.0,142135.0,142135.0,,
1146,Otsuka,Data Scientist,150650.0,127070.0,174230.0,150650.0,150650.0,,
1147,Tailored Brands,Data Scientist,167025.0,151960.0,182090.0,165715.0,165715.0,,
1148,Kenshoo,Data Scientist,153270.0,132310.0,174230.0,153270.0,153270.0,13100.0,
1149,New York Life,Data Scientist,153925.0,131000.0,176850.0,155235.0,155235.0,13755.0,
1150,GREE International Entertainment,Data Scientist,209600.0,197810.0,221390.0,210255.0,210255.0,,
1151,ATA,Data Scientist,193880.0,167680.0,220080.0,193880.0,193880.0,2620.0,
1152,Beyond the Arc,Data Scientist - Hourly Intern,46321.6,40872.0,51771.200000000004,,,,
1153,King,Data Scientist,96940.0,52400.0,141480.0,95630.0,95630.0,,
1154,Advance,Data Scientist,155235.0,149340.0,161130.0,153270.0,153270.0,,
1155,SupplyFrame,Data Scientist,159165.0,137550.0,180780.0,157855.0,157855.0,5240.0,
1156,ConnectWise,Data Scientist,94320.0,83840.0,104800.0,94975.0,94975.0,,
1157,PayJoy,Data Scientist,170300.0,162440.0,178160.0,168335.0,168335.0,,
1158,Flyr,Data Scientist,170300.0,161130.0,179470.0,170300.0,170300.0,,
1159,Parker Hannifin,Data Scientist,119210.0,112660.0,125760.0,121175.0,121175.0,,
1160,Cryoocyte,Data Scientist,136895.0,121830.0,151960.0,136895.0,136895.0,,
1161,AlixPartners,Data Scientist,162440.0,144100.0,180780.0,161785.0,161785.0,26855.0,
1162,Citilabs,Data Scientist,117245.0,99560.0,134930.0,117900.0,117900.0,,
1163,Walmart eCommerce,Data Scientist - Hourly Intern,141689.6,128065.6,158038.4,,,,
1164,National Funding,Data Scientist,127070.0,99560.0,154580.0,127725.0,127725.0,5895.0,
1165,<intent>,Data Scientist,207635.0,182090.0,233180.0,208945.0,208945.0,,
1166,Bridgetown Consulting Group,Data Scientist,113970.0,94320.0,133620.0,113970.0,113970.0,,
1167,SpaceX,Data Scientist,144100.0,115280.0,172920.0,145410.0,145410.0,,56985.0
1168,Coupa Software Inc,Data Scientist,161130.0,154580.0,167680.0,159820.0,159820.0,,
1169,American Airlines,Data Scientist,121830.0,117900.0,125760.0,121830.0,121830.0,,1.31
1170,Anheuser-Busch InBev,Data Scientist,121830.0,112660.0,131000.0,123140.0,123140.0,20305.0,
1171,AT&T,Data Scientist - Hourly Intern,76294.40000000001,68120.0,87193.6,,,,
1172,Bayes Impact,Data Scientist,100215.0,95630.0,104800.0,99560.0,99560.0,,
1173,NT Concepts,Data Scientist,142135.0,132310.0,151960.0,144100.0,144100.0,,
1174,SAP SuccessFactors,Data Scientist,165060.0,144100.0,186020.0,,,,
1175,Compass,Data Scientist,172920.0,129690.0,216150.0,172265.0,172265.0,2620.0,
1176,AstraZeneca,Data Scientist,156545.0,93010.0,220080.0,157855.0,157855.0,,
1177,Amazon,Data Scientist - Intern,125105.0,120520.0,129690.0,,,,
1178,Plymouth Rock Assurance,Data Scientist,113315.0,104800.0,121830.0,112660.0,112660.0,,
1179,Yummly,Data Scientist,188640.0,180780.0,196500.0,189295.0,189295.0,,
1180,Agilent Technologies,Data Scientist,166370.0,125760.0,206980.0,165060.0,165060.0,,
1181,ConsultAdd,Data Scientist,135585.0,103490.0,167680.0,136240.0,136240.0,,
1182,DoubleVerify,Data Scientist,172920.0,154580.0,191260.0,171610.0,171610.0,13755.0,
1183,Analytic Partners,Data Scientist,147375.0,68120.0,226630.0,148030.0,148030.0,,
1184,Clarivate,Data Scientist,142790.0,125760.0,159820.0,144100.0,144100.0,13755.0,
1185,Orbitz Worldwide,Data Scientist,154580.0,142790.0,166370.0,155235.0,155235.0,,
1186,TransVoyant,Data Scientist,160475.0,133620.0,187330.0,161130.0,161130.0,,
1187,Anheuser-Busch InBev,Data Scientist - Hourly Contractor,163488.0,144414.4,185286.4,,,,
1188,Databricks,Data Scientist - Hourly Intern,49046.4,40872.0,57220.8,,,,
1189,Arity,Data Scientist,137550.0,121830.0,153270.0,138205.0,138205.0,8515.0,
1190,Facebook,Data Scientist - Monthly,10480.0,9170.0,11790.0,198153.22,19650.0,19650.0,33267.450000000004
1191,Branch,Data Scientist - Hourly Intern,106267.2,100817.6,114441.6,,,,
1192,SparkBeyond,Data Scientist,166370.0,146720.0,186020.0,168335.0,168335.0,,
1193,Retail Solutions,Data Scientist,140170.0,111350.0,168990.0,139515.0,139515.0,,
1194,OspreyData,Data Scientist,146065.0,128380.0,163750.0,146065.0,146065.0,,
1195,Publishing Concepts,Data Scientist,86460.0,82530.0,90390.0,87115.0,87115.0,,
1196,Hallmark,Data Scientist,142135.0,133620.0,150650.0,141480.0,141480.0,17030.0,
1197,Sportradar,Data Scientist,248245.0,239730.0,256760.0,249555.0,249555.0,,
1198,Logility,Data Scientist,81220.0,70740.0,91700.0,80565.0,80565.0,3930.0,
1199,American Express TRS,Data Scientist,153270.0,145410.0,161130.0,153925.0,153925.0,,
1200,Atlassian,Data Scientist,191915.0,170300.0,213530.0,193225.0,193225.0,,
1201,YouVisit,Data Scientist,153270.0,141480.0,165060.0,152615.0,152615.0,,
1202,ING,Data Scientist,138205.0,132310.0,144100.0,137550.0,137550.0,,
1203,Yewno,Data Scientist,191915.0,170300.0,213530.0,194535.0,194535.0,,
1204,Funding Metrics,Data Scientist,115280.0,108730.0,121830.0,116590.0,116590.0,,
1205,Sprint,Data Scientist - Hourly Intern,100817.6,76294.40000000001,128065.6,,,,
1206,PeopleTicker,Data Scientist,74670.0,70740.0,78600.0,75325.0,75325.0,,
1207,Travelers,Data Scientist - Hourly Intern,79019.2,73569.6,84468.8,,,,
1208,Mercury Data Science,Data Scientist,99560.0,95630.0,103490.0,100215.0,100215.0,,
1209,RealPage,Data Scientist,136895.0,116590.0,157200.0,136895.0,136895.0,6550.0,53055.0
1210,Forkaia,Data Scientist - Hourly Intern,70844.8,46321.6,95368.0,,,,
1211,Biz2Credit,Data Scientist,87115.0,75980.0,98250.0,86460.0,86460.0,,
1212,Loadsmart,Data Scientist,127725.0,121830.0,133620.0,128380.0,128380.0,,
1213,Pacific Northwest National Laboratory,Data Scientist - Hourly Intern,65395.200000000004,62670.4,68120.0,,,,
1214,The Washington Post,Data Scientist,156545.0,145410.0,167680.0,157200.0,157200.0,,
1215,Johnson & Johnson,Data Scientist,182745.0,82530.0,282960.0,32.75,2092.07,2092.07,
1216,Micron Technology,Data Scientist - Hourly Intern,92643.2,79019.2,106267.2,,,,
1217,KOGENTiX,Data Scientist,116590.0,86460.0,146720.0,117900.0,117900.0,9170.0,
1218,Colgate-Palmolive,Data Scientist,120520.0,108730.0,132310.0,119865.0,119865.0,6550.0,
1219,Entelo,Data Scientist,178160.0,140170.0,216150.0,178815.0,178815.0,,
1220,Argo Data,Data Scientist,132965.0,124450.0,141480.0,132965.0,132965.0,,
1221,Grainger,Data Scientist,153925.0,104800.0,203050.0,153270.0,153270.0,28820.0,6550.0
1222,Medidata Solutions,Data Scientist - Hourly Intern,103542.40000000001,98092.8,108992.0,,,,
1223,Aera Technology,Data Scientist,178160.0,153270.0,203050.0,177505.0,177505.0,,
1224,Genomics Institute of the Novartis Research Foundation,Data Scientist,115280.0,91700.0,138860.0,115280.0,115280.0,5240.0,
1225,RealSelf,Data Scientist,163095.0,153270.0,172920.0,163750.0,163750.0,20305.0,
1226,Techno Comp,Data Scientist,148030.0,116590.0,179470.0,147375.0,147375.0,,
1227,TouchPal ,Data Scientist,147375.0,140170.0,154580.0,148685.0,148685.0,,
1228,CityGrid Media,Data Scientist,196500.0,188640.0,204360.0,197810.0,197810.0,,
1229,Spotify,Data Scientist - Hourly Intern,89918.40000000001,73569.6,106267.2,,,,
1230,Juniper Networks,Data Scientist - Hourly Intern,98092.8,95368.0,103542.40000000001,,,,
1231,Cisco Systems,Data Scientist - Hourly Contractor,239782.40000000002,158038.4,324251.2,,,,
1232,NYU Langone Health,Data Scientist,109385.0,100870.0,117900.0,109385.0,109385.0,,
1233,Dealertrack,Data Scientist,123795.0,113970.0,133620.0,123795.0,123795.0,10.48,
1234,Businessolver,Data Scientist,137550.0,121830.0,153270.0,137550.0,137550.0,,
1235,Johnson & Johnson,Data Scientist - Contractor,125760.0,107420.0,144100.0,,,,
1236,Spring Health,Data Scientist,119865.0,103490.0,136240.0,121175.0,121175.0,,
1237,Optoro,Data Scientist,151960.0,142790.0,161130.0,151305.0,151305.0,,
1238,x.ai,Data Scientist,163095.0,129690.0,196500.0,160475.0,160475.0,,
1239,OrangePeople,Data Scientist,136240.0,115280.0,157200.0,136895.0,136895.0,,
1240,Motorola Solutions,Data Scientist - Hourly Intern,95368.0,87193.6,103542.40000000001,,,,
1241,Edvenswa Tech,Data Scientist,131000.0,125760.0,136240.0,131655.0,131655.0,,
1242,W2O Group,Data Scientist,152615.0,98250.0,206980.0,153925.0,153925.0,,
1243,Driven Brands,Data Scientist,145410.0,128380.0,162440.0,146065.0,146065.0,,
1244,Career Soft Solutions,Data Scientist,135585.0,113970.0,157200.0,135585.0,135585.0,,
1245,PNR Software Solutions,Data Scientist,109385.0,104800.0,113970.0,108075.0,108075.0,,
1246,CircleUp,Data Scientist,236455.0,189950.0,282960.0,237765.0,237765.0,,
1247,Samsung Semiconductor Inc (US),Data Scientist,193225.0,182090.0,204360.0,192570.0,192570.0,,
1248,The Climate Corp,Data Scientist - Contractor,127725.0,110040.0,145410.0,,,,
1249,Houzz,Data Scientist,182745.0,171610.0,193880.0,184055.0,184055.0,,
1250,Neiman Marcus,Data Scientist,128380.0,112660.0,144100.0,128380.0,128380.0,,
1251,TellApart,Data Scientist,146065.0,129690.0,162440.0,145410.0,145410.0,,
1252,First,Data Scientist,95630.0,86460.0,104800.0,95630.0,95630.0,,
1253,Titan Data,Data Scientist,104800.0,100870.0,108730.0,104800.0,104800.0,,
1254,SunTrust,Data Scientist,140825.0,134930.0,146720.0,139515.0,139515.0,20305.0,
1255,Blue Ridge (GA),Data Scientist,153270.0,145410.0,161130.0,153925.0,153925.0,,
1256,Bottlenose,Data Scientist,176850.0,162440.0,191260.0,177505.0,177505.0,,
1257,Reddit,Data Scientist,148030.0,132310.0,163750.0,149995.0,149995.0,,
1258,Ozmo,Data Scientist - Intern,55675.0,53710.0,57640.0,,,,
1259,Yelp,Data Scientist,168990.0,155890.0,182090.0,166370.0,166370.0,,
1260,Yelp,Data Scientist,167680.0,153270.0,182090.0,166370.0,166370.0,,
1261,Two Nil,Data Scientist,118555.0,110040.0,127070.0,119210.0,119210.0,7205.0,
1262,Recurly,Data Scientist,170300.0,134930.0,205670.0,170955.0,170955.0,,
1263,AMERICAN BANKERS LIFE ASSURANCE COMPANY OF FLORIDA,Data Scientist,117245.0,111350.0,123140.0,116590.0,116590.0,,
1264,Leidos,Data Scientist - Hourly Intern,76294.40000000001,73569.6,81744.0,,,,
1265,Vistronix,Data Scientist,128380.0,111350.0,145410.0,,,,
1266,Mu Sigma,Data Scientist,79255.0,72050.0,86460.0,77945.0,77945.0,2620.0,
1267,Essilor,Data Scientist,106765.0,96940.0,116590.0,104800.0,104800.0,13.100000000000001,6550.0
1268,Sapient Global Markets,Data Scientist,173575.0,159820.0,187330.0,148685.0,148685.0,,
1269,Ask Media Group,Data Scientist,164405.0,151960.0,176850.0,162440.0,162440.0,9170.0,
1270,Huawei Technologies,Data Scientist,184710.0,171610.0,197810.0,184710.0,184710.0,,
1271,HookLogic,Data Scientist,149340.0,125760.0,172920.0,148030.0,148030.0,,
1272,Morningstar,Data Scientist,113970.0,108730.0,119210.0,113315.0,113315.0,,
1273,Uplight,Data Scientist,123140.0,108730.0,137550.0,123140.0,123140.0,13755.0,
1274,Civitas Learning,Data Scientist,153270.0,136240.0,170300.0,151305.0,151305.0,,
1275,MRP,Data Scientist,98250.0,74670.0,121830.0,98250.0,98250.0,13755.0,
1276,Design Interactive,Data Scientist,125760.0,112660.0,138860.0,125105.0,125105.0,,
1277,Technology Partners,Data Scientist,154580.0,149340.0,159820.0,153270.0,153270.0,,
1278,CBRE,Data Scientist,131655.0,111350.0,151960.0,132310.0,132310.0,,
1279,OpenTable,Data Scientist,193880.0,167680.0,220080.0,195190.0,195190.0,24890.0,27510.0
1280,Cintra,Data Scientist,99560.0,83840.0,115280.0,98905.0,98905.0,5240.0,
1281,eluv.io,Data Scientist,130345.0,124450.0,136240.0,129035.0,129035.0,,
1282,Market Force Information,Data Scientist,115935.0,111350.0,120520.0,116590.0,116590.0,,
1283,Fanatics,Data Scientist,179470.0,159820.0,199120.0,178815.0,178815.0,18995.0,
1284,Two Sigma,Data Scientist,199120.0,175540.0,222700.0,198465.0,198465.0,,
1285,CVS Health,Data Scientist - Hourly Contractor,217984.0,158038.4,277929.60000000003,,,,
1286,Federal Reserve Bank (NY),Data Scientist,138860.0,125760.0,151960.0,138860.0,138860.0,6550.0,
1287,Elsevier,Data Scientist,132310.0,115280.0,149340.0,134275.0,134275.0,,
1288,Petuum,Data Scientist,147375.0,141480.0,153270.0,146065.0,146065.0,,
1289,Oracle,Data Scientist - Hourly Intern,79019.2,73569.6,87193.6,,,,
1290,Geisinger,Data Scientist,129035.0,120520.0,137550.0,129035.0,129035.0,,
1291,First Hawaiian Bank,Data Scientist,129690.0,106110.0,153270.0,129035.0,129035.0,,
1292,Quad,Data Scientist,98905.0,90390.0,107420.0,97595.0,97595.0,,
1293,Wunderkind,Data Scientist,223355.0,170300.0,276410.0,224665.0,224665.0,13755.0,13755.0
1294,Molson Coors Beverage Company,Data Scientist,136895.0,125760.0,148030.0,135585.0,135585.0,,
