,company,position,salary,lower_bound_salary,upper_bound_salary,base_pay,bonus_pay,cash_bonus,stock_bonus
425,Alibaba Group,Data Scientist,,116580.0,127020.0,8700.0,8700.0,,
426,Decibel,Data Scientist,,80040.0,85260.0,82650.0,82650.0,,
427,Fractal,Data Scientist,,81780.0,88740.0,85260.0,85260.0,,
428,Arctic Shores,Data Scientist,,53940.0,59160.0,57420.0,57420.0,,
429,Starcount,Data Scientist,,97440.0,106140.0,103530.0,103530.0,,
430,Saatchi & Saatchi Wellness,Data Scientist,,76560.0,81780.0,78300.0,78300.0,,
431,Satalia,Data Scientist,,83520.0,90480.0,87000.0,87000.0,,
432,Intechnica,Data Scientist,,66120.0,71340.0,68730.0,68730.0,,
433,Arkera,Data Scientist - Monthly Intern,20796.48,1727.82,1740.0,,,,
434,Marshmallow,Data Scientist,,92220.0,99180.0,94830.0,94830.0,,
435,Times Higher Education,Data Scientist,,111360.0,121800.0,114840.0,114840.0,,
436,Klarna,Data Scientist,,73080.0,80040.0,77430.0,77430.0,,
437,Sensyne Health,Data Scientist - Monthly Contractor,146160.0,12180.0,12180.0,,,,
438,Cloud Perspective,Data Scientist,,45240.0,48720.0,46980.0,46980.0,,
439,Brady,Data Scientist,,66120.0,71340.0,69600.0,69600.0,,
440,Optimum Patient Care,Data Scientist,,50460.0,55680.0,52200.0,52200.0,,
441,AMD,Data Scientist,,66120.0,73080.0,68730.0,68730.0,6960.0,
442,Hack Partners,Data Scientist - Contractor,,66120.0,73080.0,,,,
443,Ravelin Technology ,Data Scientist,,74820.0,81780.0,79170.0,79170.0,,
444,AIR Worldwide,Data Scientist,,59160.0,62640.0,61770.0,61770.0,,
445,Century-Tech,Data Scientist,,92220.0,99180.0,95700.0,95700.0,,
446,Second Nature (UK),Data Scientist,,67860.0,71340.0,69600.0,69600.0,697.74,
447,Headstart,Data Scientist,,67860.0,73080.0,70470.0,70470.0,,
448,DataSine,Data Scientist,,74820.0,81780.0,78300.0,78300.0,,
449,Healthily,Data Scientist,,83520.0,90480.0,87000.0,87000.0,,
450,"Wrightington, Wigan and Leigh NHS",Data Scientist,,76560.0,81780.0,78300.0,78300.0,,
451,Hello Soda,Data Scientist,,50460.0,53940.0,53070.0,53070.0,,
452,Panaseer,Data Scientist,,78300.0,85260.0,81780.0,81780.0,,
453,Panaseer,Data Scientist,,74820.0,81780.0,81780.0,81780.0,,
454,LKQ,Data Scientist,,50460.0,53940.0,52200.0,52200.0,,
455,Fospha,Data Scientist - Monthly Intern,41760.0,3480.0,3480.0,,,,
456,MAANA,Data Scientist,,147900.0,156600.0,152250.0,152250.0,,
457,Senseye,Data Scientist,,90480.0,99180.0,95700.0,95700.0,,
458,Netacea,Data Scientist,,55680.0,59160.0,57420.0,57420.0,,
459,SMS,Data Scientist,,67860.0,73080.0,72210.0,72210.0,,
460,Datatonic,Data Scientist,,76560.0,81780.0,78300.0,78300.0,,
461,Adarga,Data Scientist,,76560.0,80040.0,57420.0,57420.0,,
462,Wagestream,Data Scientist,,80040.0,87000.0,81780.0,81780.0,,
463,Adarga,Data Scientist - Intern,,55680.0,59160.0,,,,
464,Apolitical,Data Scientist,,62640.0,69600.0,66120.0,66120.0,,
465,Origami Energy,Data Scientist,,80040.0,88740.0,84390.0,84390.0,,
466,Unemployed Magazine,Data Scientist,,41760.0,45240.0,43500.0,43500.0,,
467,Growth Intelligence,Data Scientist,,76560.0,81780.0,79170.0,79170.0,,
468,Eagle Genomics,Data Scientist,,62640.0,67860.0,65250.0,65250.0,,
469,Ferranti Technologies,Data Scientist,,67860.0,74820.0,72210.0,72210.0,,
470,ResearchBods,Data Scientist,,50460.0,55680.0,53070.0,53070.0,,
471,Cabot Financial,Data Scientist,,83520.0,90480.0,87000.0,87000.0,2610.0,
472,IOM,Data Scientist - Monthly Contractor,41760.0,3480.0,3480.0,,,,
473,Cambridge Analytica,Data Scientist,,76560.0,81780.0,78300.0,78300.0,13050.0,
474,LiveRamp,Data Scientist,,66120.0,71340.0,69600.0,69600.0,6960.0,1699.98
475,Digital Fineprint,Data Scientist,,50460.0,53940.0,52200.0,52200.0,,
476,Cambridge Cancer Genomics,Data Scientist,,74820.0,81780.0,78300.0,78300.0,,
477,Mayden,Data Scientist,,29580.0,33060.0,31320.0,31320.0,,
478,PassivSystems,Data Scientist,,53940.0,57420.0,56550.0,56550.0,,
479,Machine Medicine Technologies,Data Scientist,,60900.0,64380.0,62640.0,62640.0,,
480,Accelerant,Data Scientist,,74820.0,81780.0,79170.0,79170.0,,
481,Spixii,Data Scientist - Intern,,34800.0,36540.0,,,,
482,Lancaster City Council,Data Scientist - Monthly Intern,20483.28,1675.62,1740.0,,,,
483,Resonate,Data Scientist,,85260.0,92220.0,87870.0,87870.0,,
484,Health Economics and Outcomes Research,Data Scientist,,62640.0,66120.0,63510.0,63510.0,861.3,
485,John Doe,Data Scientist,,48720.0,52200.0,50460.0,50460.0,,
486,Aire,Data Scientist,,113100.0,123540.0,117450.0,117450.0,,1.74
487,siHealth,Data Scientist,,67860.0,73080.0,69600.0,69600.0,,
488,Polymatica,Data Scientist - Hourly,,68764.8,76003.2,72384.0,72384.0,,
489,Ministère de l'Éducation nationale,Data Scientist,,36540.0,38280.0,38280.0,38280.0,,
490,Brainbow,Data Scientist,,57420.0,64380.0,60900.0,60900.0,,
491,Clear AI,Data Scientist,,118320.0,127020.0,122670.0,122670.0,,
492,QA Media Ltd,Data Scientist,,33060.0,36540.0,34800.0,34800.0,,
493,Traydstream,Data Scientist,,120060.0,130500.0,126150.0,126150.0,,
494,Outlook Energy,Data Scientist,,90480.0,97440.0,93960.0,93960.0,17400.0,
495,Red Flag Alert,Data Scientist - Hourly,,25334.4,28953.6,25334.4,25334.4,,
496,Adbrain,Data Scientist,,106140.0,116580.0,110490.0,110490.0,,
497,Earth-i,Data Scientist,,67860.0,73080.0,69600.0,69600.0,,
498,The Oakland Group,Data Scientist,,59160.0,64380.0,61770.0,61770.0,,
499,Flight Data Services,Data Scientist - Monthly Intern,19815.12,1588.62,1715.64,,,,
500,Mustard Systems,Data Scientist,,81780.0,88740.0,84390.0,84390.0,,
501,iDataVision,Data Scientist - Hourly,,43430.4,47049.6,43430.4,43430.4,,
502,Shipamax,Data Scientist,,109620.0,118320.0,113970.0,113970.0,,
503,Rubble,Data Scientist,,,,105270.0,105270.0,,
504,iDataVision,Data Scientist,,93960.0,100920.0,20.88,20.88,,
505,CarTrawler,Data Scientist,,85260.0,92220.0,7830.0,7830.0,,
506,CarTrawler,Data Scientist - Monthly Intern,93960.0,6960.0,8700.0,,,,
507,Infobiz (United Kingdom),Data Scientist - Monthly Contractor,0.0,69600.0,76560.0,,,,
508,CKM Analytix,Data Scientist,,74820.0,80040.0,78300.0,78300.0,,
509,MetaVision Media,Data Scientist,,133980.0,147900.0,141810.0,141810.0,,
510,Inside Talent,Data Scientist,,83520.0,90480.0,87000.0,87000.0,,
511,Repositive,Data Scientist,,74820.0,80040.0,78300.0,78300.0,,
512,Avid Media,Data Scientist,,100920.0,107880.0,104400.0,104400.0,,
513,Portas Consulting,Data Scientist,,116580.0,127020.0,121800.0,121800.0,,
514,Contact Lens Gallery & Designer Eyewear,Data Scientist,,85260.0,90480.0,87870.0,87870.0,,
515,China Gezhouba Group,Data Scientist,,200100.0,215760.0,207930.0,207930.0,,
516,OKRA Technologies,Data Scientist,,90480.0,97440.0,93960.0,93960.0,,
517,Jakarta,Data Scientist,,33060.0,36540.0,,,,
518,Projecting Success,Data Scientist,,43500.0,46980.0,45240.0,45240.0,3480.0,
519,THG,Data Scientist,,83520.0,90480.0,,,,
520,Compare The Market (Australia),Data Scientist,,109620.0,118320.0,113970.0,113970.0,,
521,Data Burst,Data Scientist,,92220.0,99180.0,96570.0,96570.0,,
522,BOE,Data Scientist,,46980.0,50460.0,48720.0,48720.0,,
523,wtl23,Data Scientist - Hourly,,177340.8,188198.4,,,,
524,Click Helps,Data Scientist,,66120.0,73080.0,68730.0,68730.0,,
525,UCHealth,Data Scientist,,50460.0,55680.0,52200.0,52200.0,,
526,Steinfl & Bruno,Data Scientist,,99180.0,109620.0,104400.0,104400.0,,
527,Albclusclus LTD,Data Scientist,,83520.0,90480.0,,,,
528,Yahu,Data Scientist,,174000.0,189660.0,,,,
529,Sentinel Technologies,Data Scientist,,106140.0,116580.0,112230.0,112230.0,9570.0,
530,Soma Enterprise,Data Scientist,,33060.0,36540.0,34800.0,34800.0,,
531,/,Data Scientist,,50460.0,53940.0,,,,
532,Startup Network,Data Scientist - Monthly,83520.0,6960.0,6960.0,6960.0,6960.0,,
533,Amplifi Capital,Data Scientist,,55680.0,59160.0,56550.0,56550.0,,
534,MRO,Data Scientist,,85260.0,90480.0,88740.0,88740.0,,
535,IBM GBS,Data Scientist,,33060.0,36540.0,84360.42,,,
536,LivingLens,Data Scientist - Contractor,,59160.0,62640.0,,,,
537,JBA International,Data Scientist,,57420.0,62640.0,60900.0,60900.0,,
538,FB,Data Scientist,,167040.0,180960.0,,,,
539,Graphnile,Data Scientist,,90480.0,97440.0,93960.0,93960.0,,
540,SYNTASA,Data Scientist,,104400.0,111360.0,108750.0,108750.0,10440.0,
541,Mahesh Drugs,Data Scientist,,50460.0,53940.0,,,,
542,Lectrefy,Data Scientist,,59160.0,62640.0,,,,
543,GEOLYTIX,Data Scientist,,83520.0,90480.0,87870.0,87870.0,8700.0,
544,Buró de Crédito,Data Scientist - Contractor,,59160.0,64380.0,,,,
545,Lytt,Data Scientist,,116580.0,127020.0,121800.0,121800.0,12180.0,
546,RedOwl,Data Scientist,,104400.0,113100.0,,,,
547,Casino YAK,Data Scientist,,83520.0,88740.0,87000.0,87000.0,,
548,Otherlab,Data Scientist - Monthly,104400.0,8700.0,8700.0,8700.0,8700.0,,
549,Captur limited,Data Scientist - Hourly Intern,,43430.4,43430.4,,,,
550,iDAS Global,Data Scientist,,66120.0,71340.0,69600.0,69600.0,,
551,dunnhumby,Senior Data Scientist,,83520.0,113100.0,105720.66,8764.38,8764.38,
552,Ministry of Justice UK,Senior Data Scientist,,69600.0,80040.0,71244.3,,,
553,Tesco,Senior Data Scientist,,93960.0,125280.0,122027.94,3486.96,3486.96,
554,Capgemini,Senior Data Scientist,,104400.0,163560.0,129757.02,,,
555,BAE Systems Applied Intelligence,Senior Data Scientist,,69600.0,87000.0,73231.38,3114.6,3114.6,1310.22
556,King,Senior Data Scientist,,90480.0,125280.0,114765.18,16610.04,13968.72,21372.42
557,Kantar (Worldpanel Division),Graduate Data Scientist,,46980.0,48720.0,48459.0,,,
558,IBM,Senior Data Scientist,,87000.0,177480.0,171153.36,132.24,262.74,1.74
559,IQVIA,Senior Data Scientist,,104400.0,106140.0,105177.78,8764.38,8764.38,
560,carwow,Senior Data Scientist,,130500.0,140940.0,139847.28,,,
561,Royal Mail,Junior Data Scientist,,71340.0,85260.0,83161.56,,,
562,Mango Solutions,Junior Data Scientist,,46980.0,271440.0,46894.74,,,
563,Accenture,Data Science Consultant,,88740.0,102660.0,92136.48,,,
564,dunnhumby,Applied Data Scientist,,53940.0,76560.0,60788.64,5239.14,5239.14,
565,Barclays,Senior Data Scientist,,107880.0,165300.0,138330.0,138330.0,1696.5,
566,EY,Senior Data Scientist,,109620.0,121800.0,115710.0,115710.0,13050.0,
567,THG,Senior Data Scientist,,83520.0,132240.0,107010.0,107010.0,5220.0,
568,Expedia Group,Senior Data Scientist,,139200.0,161820.0,150510.0,150510.0,19140.0,
569,Facebook,Senior Data Scientist,,154860.0,219240.0,184440.0,184440.0,17400.0,52200.0
570,Worldpay,Senior Data Scientist,,76560.0,125280.0,100920.0,100920.0,,
571,Rank Group,Senior Data Scientist,,85260.0,93960.0,89610.0,89610.0,,
572,Universal Music Group,Senior Data Scientist,,125280.0,135720.0,,,,
573,Department for Transport,Senior Data Scientist,,69600.0,78300.0,73950.0,73950.0,,
574,Skimlinks,Senior Data Scientist,,111360.0,132240.0,121800.0,121800.0,3480.0,
575,QuantumBlack,Senior Data Scientist,,125280.0,137460.0,131370.0,131370.0,22620.0,
576,Sensyne Health,Senior Data Scientist,,107880.0,116580.0,113100.0,113100.0,4350.0,
577,NatWest Group,Junior Data Scientist,,73080.0,90480.0,81780.0,81780.0,,
578,BBC,Junior Data Scientist,,59160.0,64380.0,61770.0,61770.0,,
579,Experian,Junior Data Scientist,,76560.0,81780.0,78300.0,78300.0,8700.0,
580,Altius,Junior Data Scientist,,57420.0,64380.0,60900.0,60900.0,3480.0,
581,QinetiQ,Associate Data Scientist,,52200.0,57420.0,53940.0,53940.0,,
582,Lloyds Banking Group,Lead Data Scientist,,111360.0,144420.0,127890.0,127890.0,18270.0,
583,Aviva,Lead Data Scientist,,67860.0,87000.0,78300.0,78300.0,6090.0,
584,Microsoft,Principal Data Scientist,,156600.0,172260.0,164430.0,164430.0,34800.0,52200.0
585,Deliveroo,Data Science Manager,,128760.0,142680.0,135720.0,135720.0,,
586,dunnhumby,Data Science Manager,,109620.0,132240.0,120930.0,120930.0,18270.0,
587,THG,Graduate Data Scientist,,50460.0,69600.0,60030.0,60030.0,,
588,First Derivatives,Daata Scientist,,33060.0,36540.0,34800.0,34800.0,,
589,Amazon,Senior Data Scientist,,127020.0,139200.0,133110.0,133110.0,,
590,HSBC Holdings,Senior Data Scientist - Hourly,,264201.6,285916.8,275059.2,275059.2,,
591,HSBC Holdings,Senior Data Scientist,,189660.0,207060.0,132.24,132.24,,
592,Vodafone,Senior Data Scientist,,139200.0,151380.0,144420.0,144420.0,36540.0,
593,Deutsche Bank,Senior Data Scientist,,201840.0,217500.0,209670.0,209670.0,138330.0,
594,BBC,Senior Data Scientist,,120060.0,128760.0,125280.0,125280.0,,
595,GlaxoSmithKline,Senior Data Scientist,,60900.0,66120.0,63510.0,63510.0,,
596,University of Cambridge,Senior Data Scientist,,85260.0,92220.0,90480.0,90480.0,,
597,University College London,Senior Data Scientist,,83520.0,90480.0,87000.0,87000.0,,
598,Microsoft,Senior Data Scientist,,142680.0,154860.0,148770.0,148770.0,169650.0,26970.0
599,Unilever,Senior Data Scientist - Hourly Contractor,,278678.4,300393.6,,,,
600,Virgin Media,Senior Data Scientist,,81780.0,88740.0,85260.0,85260.0,,
601,Cognizant Technology Solutions,Senior Data Scientist,,92220.0,100920.0,96570.0,96570.0,,
602,Arup,Senior Data Scientist,,104400.0,113100.0,108750.0,108750.0,3.48,
603,Fujitsu,Senior Data Scientist,,114840.0,125280.0,118320.0,118320.0,,
604,Shell,Senior Data Scientist - Hourly Contractor,,173721.6,188198.4,,,,
605,Centrica,Senior Data Scientist,,167040.0,179220.0,173130.0,173130.0,20010.0,
606,TUI Group,Senior Data Scientist,,83520.0,90480.0,87000.0,87000.0,,
607,easyJet,Senior Data Scientist,,109620.0,120060.0,113970.0,113970.0,11310.0,
608,QinetiQ,Senior Data Scientist,,104400.0,113100.0,107880.0,107880.0,,
609,Defence Science and Technology Laboratory,Senior Data Scientist,,62640.0,67860.0,65250.0,65250.0,,
610,Capital One,Senior Data Scientist,,67860.0,74820.0,72210.0,72210.0,,
611,Sky Betting & Gaming,Senior Data Scientist,,92220.0,99180.0,95700.0,95700.0,5220.0,
612,Babylon Health,Senior Data Scientist,,121800.0,130500.0,126150.0,126150.0,,
613,EF Education First,Senior Data Scientist,,149640.0,161820.0,157470.0,157470.0,,
614,Elsevier,Senior Data Scientist,,142680.0,153120.0,148770.0,148770.0,14790.0,
615,Allstate Northern Ireland,Senior Data Scientist,,88740.0,97440.0,93960.0,93960.0,,
616,Wood Mackenzie,Senior Data Scientist,,76560.0,83520.0,80040.0,80040.0,,
617,Funding Circle,Senior Data Scientist,,83520.0,90480.0,87870.0,87870.0,,
618,QBE,Senior Data Scientist,,109620.0,118320.0,113100.0,113100.0,1710.42,
619,PHD Worldwide,Senior Data Scientist,,80040.0,85260.0,82650.0,82650.0,,
620,The Pensions Regulator,Senior Data Scientist,,83520.0,90480.0,87870.0,87870.0,,
621,iwoca,Senior Data Scientist,,111360.0,121800.0,116580.0,116580.0,,
622,On the Beach,Senior Data Scientist,,78300.0,83520.0,80040.0,80040.0,,17400.0
623,Teradata,Senior Data Scientist,,102660.0,111360.0,105270.0,105270.0,7830.0,23490.0
624,The Institution of Engineering and Technology,Senior Data Scientist,,74820.0,81780.0,78300.0,78300.0,,
625,GroupM,Senior Data Scientist,,137460.0,149640.0,142680.0,142680.0,,
626,Scottish Water,Senior Data Scientist,,73080.0,78300.0,74820.0,74820.0,,
627,Meltwater,Senior Data Scientist,,140940.0,153120.0,147030.0,147030.0,,
628,Liberty Global,Senior Data Scientist,,128760.0,139200.0,133980.0,133980.0,4350.0,
629,Product Madness,Senior Data Scientist,,107880.0,116580.0,113100.0,113100.0,,
630,Hailo,Senior Data Scientist,,17400.0,19140.0,18270.0,18270.0,,
631,Liaison Group,Senior Data Scientist,,74820.0,81780.0,78300.0,78300.0,,
632,Glassdoor,Senior Data Scientist,,196620.0,214020.0,205320.0,205320.0,,26970.0
633,McDermott,Senior Data Scientist,,127020.0,137460.0,130500.0,130500.0,,26100.0
634,Karhoo,Senior Data Scientist,,74820.0,81780.0,78300.0,78300.0,,
635,Owlstone Medical,Senior Data Scientist,,67860.0,74820.0,70470.0,70470.0,,
636,Hybrid Theory,Senior Data Scientist,,85260.0,92220.0,87870.0,87870.0,,
637,The Christie NHS Foundation Trust,Senior Data Scientist,,80040.0,88740.0,83520.0,83520.0,,
638,BenevolentAI,Senior Data Scientist,,140940.0,151380.0,146160.0,146160.0,,
639,Quantcast,Senior Data Scientist,,116580.0,128760.0,122670.0,122670.0,18270.0,
640,WRc,Senior Data Scientist,,67860.0,74820.0,72210.0,72210.0,,
641,Digital Shadows,Senior Data Scientist,,128760.0,139200.0,133980.0,133980.0,,
642,Aridhia Informatics,Senior Data Scientist,,66120.0,69600.0,68730.0,68730.0,,3480.0
643,MyDrive,Senior Data Scientist,,121800.0,130500.0,124410.0,124410.0,31320.0,
644,Annalect,Senior Data Scientist,,93960.0,102660.0,97440.0,97440.0,,
645,Starcount,Senior Data Scientist,,99180.0,107880.0,102660.0,102660.0,,
646,Advizzo,Senior Data Scientist,,71340.0,78300.0,74820.0,74820.0,,
647,Aquila Insight,Senior Data Scientist,,78300.0,85260.0,81780.0,81780.0,,
648,Healthily,Senior Data Scientist,,106140.0,114840.0,109620.0,109620.0,8700.0,
649,MAANA,Senior Data Scientist,,191400.0,205320.0,200100.0,200100.0,,
650,REalyse,Senior Data Scientist,,125280.0,137460.0,131370.0,131370.0,,
651,HealthUnlocked,Senior Data Scientist,,83520.0,90480.0,87000.0,87000.0,,
652,Green Running,Senior Data Scientist,,92220.0,100920.0,97440.0,97440.0,,
653,Fractal (United Kingdom),Senior Data Scientist,,83520.0,90480.0,87000.0,87000.0,,
654,The Reach Group,Senior Data Scientist,,167040.0,182700.0,174870.0,174870.0,,
655,Jearni,Senior Data Scientist - Hourly,,57907.2,61526.4,61526.4,61526.4,,
656,Snap (UK),Senior Data Scientist,,118320.0,127020.0,121800.0,121800.0,,
657,Qbiz,Senior Data Scientist,,109620.0,116580.0,113100.0,113100.0,8700.0,
658,data science incorporated,Senior Data Scientist,,100920.0,107880.0,,,,
659,Barclays,Junior Data Scientist,,97440.0,106140.0,100920.0,100920.0,,
660,IBM,Junior Data Scientist,,93960.0,102660.0,97440.0,97440.0,,
661,HSBC Holdings,Junior Data Scientist,,57420.0,64380.0,60900.0,60900.0,,
662,Sky,Junior Data Scientist,,81780.0,88740.0,85260.0,85260.0,,
663,Jaguar Land Rover,Junior Data Scientist,,59160.0,66120.0,61770.0,61770.0,,
664,Santander,Junior Data Scientist,,60900.0,66120.0,63510.0,63510.0,7830.0,
665,Bloomberg L.P.,Junior Data Scientist,,76560.0,83520.0,79170.0,79170.0,5220.0,
666,Cognizant Technology Solutions,Junior Data Scientist,,62640.0,67860.0,64380.0,64380.0,,
667,BAE Systems Applied Intelligence,Junior Data Scientist,,62640.0,67860.0,65250.0,65250.0,1075.32,
668,ASOS,Junior Data Scientist,,88740.0,95700.0,93090.0,93090.0,,
669,Sage,Junior Data Scientist,,45240.0,48720.0,46110.0,46110.0,,
670,Tata Consultancy Services,Junior Data Scientist,,46980.0,50460.0,48720.0,48720.0,,
671,Thales,Junior Data Scientist - Monthly Intern,20880.0,1740.0,1740.0,,,,
672,Mercer,Junior Data Scientist,,64380.0,69600.0,67860.0,67860.0,889.14,1235.4
673,AXA,Junior Data Scientist,,52200.0,55680.0,53940.0,53940.0,4350.0,
674,University of Newcastle (UK),Junior Data Scientist,,45240.0,48720.0,46980.0,46980.0,,
675,Domestic & General Group,Junior Data Scientist,,59160.0,66120.0,62640.0,62640.0,,
676,MediaCom,Junior Data Scientist,,41760.0,45240.0,43500.0,43500.0,1706.94,
677,Bulb,Junior Data Scientist,,66120.0,73080.0,69600.0,69600.0,,
678,Allstate Northern Ireland,Junior Data Scientist,,43500.0,46980.0,45240.0,45240.0,1733.04,
679,Essence,Junior Data Scientist,,59160.0,66120.0,62640.0,62640.0,6090.0,
680,Avis Budget Group,Junior Data Scientist,,43500.0,46980.0,45240.0,45240.0,,
681,Collinson,Junior Data Scientist,,48720.0,53940.0,52200.0,52200.0,,
682,Efficio,Junior Data Scientist,,92220.0,99180.0,95700.0,95700.0,9570.0,
683,The Pensions Regulator,Junior Data Scientist,,43500.0,46980.0,45240.0,45240.0,,
684,Kubrick Group,Junior Data Scientist,,43500.0,46980.0,45240.0,45240.0,5220.0,
685,Clyde & Co,Junior Data Scientist - Hourly,,50668.8,54288.0,50668.8,50668.8,,
686,Reply,Junior Data Scientist,,66120.0,73080.0,69600.0,69600.0,8700.0,
687,Zopa,Junior Data Scientist,,74820.0,81780.0,,,,
688,Vocalink,Junior Data Scientist - Contractor,,69600.0,74820.0,,,,
689,The National Crime Agency,Junior Data Scientist,,57420.0,62640.0,60030.0,60030.0,,
690,Smarkets,Junior Data Scientist,,78300.0,83520.0,80040.0,80040.0,,
691,Gocompare,Junior Data Scientist,,46980.0,50460.0,48720.0,48720.0,,
692,The Specialist Works,Junior Data Scientist,,50460.0,53940.0,52200.0,52200.0,1701.72,
693,Black Swan Data,Junior Data Scientist,,53940.0,59160.0,56550.0,56550.0,,
694,Blenheim Chalcot,Junior Data Scientist,,50460.0,53940.0,52200.0,52200.0,,
695,Uniper,Junior Data Scientist,,40020.0,43500.0,41760.0,41760.0,,
696,Brady plc,Junior Data Scientist,,43500.0,46980.0,45240.0,45240.0,,
697,Behavioural Insights Team,Junior Data Scientist - Monthly Intern,20525.04,1680.84,1740.0,,,,
698,Barings,Junior Data Scientist,,66120.0,73080.0,70470.0,70470.0,,
699,Cytora,Junior Data Scientist,,59160.0,64380.0,62640.0,62640.0,,
700,Angel Solutions,Junior Data Scientist,,26100.0,27840.0,26970.0,26970.0,,
701,Mango Solutions,Junior Data Scientist - Intern,,31320.0,33060.0,,,,
702,Featurespace,Junior Data Scientist,,66120.0,71340.0,70470.0,70470.0,,
703,XYZ,Junior Data Scientist,,59160.0,62640.0,60900.0,60900.0,,
704,Decibel,Junior Data Scientist,,67860.0,73080.0,69600.0,69600.0,6960.0,
705,MYJAR,Junior Data Scientist,,59160.0,62640.0,60900.0,60900.0,6090.0,
706,Intent HQ,Junior Data Scientist,,48720.0,52200.0,49590.0,49590.0,1.74,
707,Methods Analytics,Junior Data Scientist,,41760.0,45240.0,43500.0,43500.0,,979.62
708,Measurelab,Junior Data Scientist - Hourly,,36192.0,36192.0,36192.0,36192.0,,
709,EMPLOYERS,Junior Data Scientist,,59160.0,64380.0,61770.0,61770.0,,
710,TSB Bank,Data Analyst/Data Scientist,,69600.0,74820.0,73080.0,73080.0,,
711,Dyson,Associate Data Scientist,,57420.0,62640.0,60900.0,60900.0,,
712,University of Manchester,Associate Data Scientist,,74820.0,81780.0,78300.0,78300.0,,
713,AKQA,Associate Data Scientist,,59160.0,62640.0,61770.0,61770.0,,
714,Holiday Extras,Associate Data Scientist,,66120.0,73080.0,70470.0,70470.0,,5220.0
715,Reed Business Information,Associate Data Scientist,,46980.0,50460.0,48720.0,48720.0,,
716,MATCHESFASHION,Associate Data Scientist,,57420.0,64380.0,60900.0,60900.0,,
717,ICIS,Associate Data Scientist,,60900.0,64380.0,61770.0,61770.0,,
718,Perspectum Diagnostics,Associate Data Scientist,,59160.0,62640.0,60900.0,60900.0,2610.0,
719,FlightGlobal,Associate Data Scientist,,46980.0,50460.0,48720.0,48720.0,,
720,HSBC Holdings,Lead Data Scientist,,85260.0,92220.0,88740.0,88740.0,8700.0,
721,BBC,Lead Data Scientist,,137460.0,147900.0,143550.0,143550.0,,
722,Capgemini,Lead Data Scientist,,132240.0,144420.0,138330.0,138330.0,,
723,Microsoft,Lead Data Scientist,,151380.0,165300.0,159210.0,159210.0,,
724,The Department for Education (UK),Lead Data Scientist,,83520.0,92220.0,88740.0,88740.0,,
725,easyJet,Lead Data Scientist,,125280.0,133980.0,130500.0,130500.0,11310.0,
726,PlayStation,Lead Data Scientist,,116580.0,125280.0,121800.0,121800.0,,
727,Funding Circle,Lead Data Scientist,,104400.0,111360.0,108750.0,108750.0,,
728,Reed Business Information,Lead Data Scientist,,114840.0,123540.0,118320.0,118320.0,,
729,Preqin,Lead Data Scientist,,118320.0,127020.0,121800.0,121800.0,,
730,UCAS,Lead Data Scientist,,66120.0,71340.0,69600.0,69600.0,,
731,Blis,Lead Data Scientist,,113100.0,123540.0,118320.0,118320.0,,
732,Imagini Holdings,Lead Data Scientist,,135720.0,146160.0,140940.0,140940.0,23490.0,
733,Dataiku,Lead Data Scientist,,132240.0,144420.0,137460.0,137460.0,,18270.0
734,Together Networks,Lead Data Scientist,,116580.0,125280.0,120930.0,120930.0,,
735,World Association of Nuclear Operators,Lead Data Scientist,,135720.0,146160.0,141810.0,141810.0,,
736,EDF,Data Science Intern,,22620.0,24360.0,,,,
737,SITA,Data Science Intern,,76560.0,81780.0,79170.0,79170.0,,
738,Brainbow,Data Scientist Intern,,76560.0,81780.0,78300.0,78300.0,,
739,Scene Connect,Data Scientist Intern,,74820.0,81780.0,79170.0,79170.0,,
740,Expedia Group,Data Scientist II,,100920.0,109620.0,,,,
741,Ministry of Justice UK,Principal Data Scientist,,95700.0,102660.0,99180.0,99180.0,,
742,AstraZeneca,Principal Data Scientist,,123540.0,133980.0,129630.0,129630.0,16530.0,
743,Experian,Principal Data Scientist,,174000.0,189660.0,181830.0,181830.0,17400.0,
744,TUI Group,Principal Data Scientist,,81780.0,88740.0,86130.0,86130.0,8700.0,
745,Wipro,Principal Data Scientist,,198360.0,214020.0,205320.0,205320.0,51330.0,
746,QinetiQ,Principal Data Scientist,,104400.0,113100.0,109620.0,109620.0,,
747,Openreach,Principal Data Scientist,,113100.0,121800.0,116580.0,116580.0,15660.0,699.48
748,Skyscanner,Principal Data Scientist,,120060.0,130500.0,124410.0,124410.0,3480.0,
749,Cloudera,Principal Data Scientist,,205320.0,224460.0,215760.0,215760.0,,
750,Starcount,Principal Data Scientist,,295800.0,323640.0,310590.0,310590.0,,
751,Direct Line Group,Data Science Engineer,,81780.0,90480.0,87000.0,87000.0,3480.0,
752,Lancaster University,Data Science Engineer,,99180.0,107880.0,103530.0,103530.0,,
753,Blockchain,Data Science Engineer,,135720.0,146160.0,141810.0,141810.0,,
754,Virtual Clarity,Data Science Engineer,,113100.0,123540.0,119190.0,119190.0,,
755,Big Data Scientists,Data Science Engineer,,41760.0,45240.0,43500.0,43500.0,,
756,Morsum,Data Science Engineer,,57420.0,62640.0,60900.0,60900.0,,
757,Accenture,Data Science Analyst,,55680.0,60900.0,58290.0,58290.0,,
758,Fruugo,Data Science Analyst,,27840.0,29580.0,28710.0,28710.0,,
